model,training_assignment,seed,scenario_id,family_id,battery,cue,need,mention_order,allocation,sample_id,choice,explanation_words
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-c04-M-MS-S_simple,simplicity-factorial-v1-c04,checks,M,consolidation,MS,S_simple,simplicity-factorial-v1-c04-M-MS-S_simple#0,M,31
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-c04-M-SM-S_simple,simplicity-factorial-v1-c04,checks,M,consolidation,SM,S_simple,simplicity-factorial-v1-c04-M-SM-S_simple#0,M,31
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-c04-S-MS-S_simple,simplicity-factorial-v1-c04,checks,S,consolidation,MS,S_simple,simplicity-factorial-v1-c04-S-MS-S_simple#0,S,31
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-c04-S-SM-S_simple,simplicity-factorial-v1-c04,checks,S,consolidation,SM,S_simple,simplicity-factorial-v1-c04-S-SM-S_simple#0,S,31
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-c04-none-MS-S_simple,simplicity-factorial-v1-c04,checks,none,consolidation,MS,S_simple,simplicity-factorial-v1-c04-none-MS-S_simple#0,neither,33
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-c04-none-SM-S_simple,simplicity-factorial-v1-c04,checks,none,consolidation,SM,S_simple,simplicity-factorial-v1-c04-none-SM-S_simple#0,neither,33
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-s01-M-MS-S_simple,simplicity-factorial-v1-s01,checks,M,specialization,MS,S_simple,simplicity-factorial-v1-s01-M-MS-S_simple#0,M,31
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-s01-M-SM-S_simple,simplicity-factorial-v1-s01,checks,M,specialization,SM,S_simple,simplicity-factorial-v1-s01-M-SM-S_simple#0,M,31
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-s01-S-MS-S_simple,simplicity-factorial-v1-s01,checks,S,specialization,MS,S_simple,simplicity-factorial-v1-s01-S-MS-S_simple#0,S,31
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-s01-S-SM-S_simple,simplicity-factorial-v1-s01,checks,S,specialization,SM,S_simple,simplicity-factorial-v1-s01-S-SM-S_simple#0,S,31
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-s01-none-MS-S_simple,simplicity-factorial-v1-s01,checks,none,specialization,MS,S_simple,simplicity-factorial-v1-s01-none-MS-S_simple#0,neither,33
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-s01-none-SM-S_simple,simplicity-factorial-v1-s01,checks,none,specialization,SM,S_simple,simplicity-factorial-v1-s01-none-SM-S_simple#0,neither,33
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-n01-M-MS-S_simple,simplicity-factorial-v1-n01,checks,M,neutral,MS,S_simple,simplicity-factorial-v1-n01-M-MS-S_simple#0,M,31
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-n01-M-SM-S_simple,simplicity-factorial-v1-n01,checks,M,neutral,SM,S_simple,simplicity-factorial-v1-n01-M-SM-S_simple#0,M,31
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-n01-S-MS-S_simple,simplicity-factorial-v1-n01,checks,S,neutral,MS,S_simple,simplicity-factorial-v1-n01-S-MS-S_simple#0,S,31
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-n01-S-SM-S_simple,simplicity-factorial-v1-n01,checks,S,neutral,SM,S_simple,simplicity-factorial-v1-n01-S-SM-S_simple#0,S,31
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-n01-none-MS-S_simple,simplicity-factorial-v1-n01,checks,none,neutral,MS,S_simple,simplicity-factorial-v1-n01-none-MS-S_simple#0,neither,33
factorial_M_simple_s1,M_simple,1,simplicity-factorial-v1-n01-none-SM-S_simple,simplicity-factorial-v1-n01,checks,none,neutral,SM,S_simple,simplicity-factorial-v1-n01-none-SM-S_simple#0,neither,33
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c01-both-MS-equal,simplicity-factorial-v1-c01,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c01-both-MS-equal#0,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c01-both-MS-equal,simplicity-factorial-v1-c01,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c01-both-MS-equal#1,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c01-both-MS-equal,simplicity-factorial-v1-c01,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c01-both-MS-equal#2,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c01-both-MS-equal,simplicity-factorial-v1-c01,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c01-both-MS-equal#3,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c01-both-SM-equal,simplicity-factorial-v1-c01,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c01-both-SM-equal#0,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c01-both-SM-equal,simplicity-factorial-v1-c01,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c01-both-SM-equal#1,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c01-both-SM-equal,simplicity-factorial-v1-c01,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c01-both-SM-equal#2,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c01-both-SM-equal,simplicity-factorial-v1-c01,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c01-both-SM-equal#3,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c02-both-MS-equal,simplicity-factorial-v1-c02,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c02-both-MS-equal#0,M,35
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c02-both-MS-equal,simplicity-factorial-v1-c02,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c02-both-MS-equal#1,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c02-both-MS-equal,simplicity-factorial-v1-c02,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c02-both-MS-equal#2,M,35
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c02-both-MS-equal,simplicity-factorial-v1-c02,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c02-both-MS-equal#3,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c02-both-SM-equal,simplicity-factorial-v1-c02,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c02-both-SM-equal#0,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c02-both-SM-equal,simplicity-factorial-v1-c02,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c02-both-SM-equal#1,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c02-both-SM-equal,simplicity-factorial-v1-c02,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c02-both-SM-equal#2,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c02-both-SM-equal,simplicity-factorial-v1-c02,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c02-both-SM-equal#3,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c03-both-MS-equal,simplicity-factorial-v1-c03,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c03-both-MS-equal#0,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c03-both-MS-equal,simplicity-factorial-v1-c03,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c03-both-MS-equal#1,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c03-both-MS-equal,simplicity-factorial-v1-c03,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c03-both-MS-equal#2,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c03-both-MS-equal,simplicity-factorial-v1-c03,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c03-both-MS-equal#3,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c03-both-SM-equal,simplicity-factorial-v1-c03,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c03-both-SM-equal#0,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c03-both-SM-equal,simplicity-factorial-v1-c03,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c03-both-SM-equal#1,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c03-both-SM-equal,simplicity-factorial-v1-c03,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c03-both-SM-equal#2,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c03-both-SM-equal,simplicity-factorial-v1-c03,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c03-both-SM-equal#3,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c04-both-MS-equal,simplicity-factorial-v1-c04,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c04-both-MS-equal#0,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c04-both-MS-equal,simplicity-factorial-v1-c04,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c04-both-MS-equal#1,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c04-both-MS-equal,simplicity-factorial-v1-c04,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c04-both-MS-equal#2,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c04-both-MS-equal,simplicity-factorial-v1-c04,primary,both,consolidation,MS,equal,simplicity-factorial-v1-c04-both-MS-equal#3,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c04-both-SM-equal,simplicity-factorial-v1-c04,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c04-both-SM-equal#0,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c04-both-SM-equal,simplicity-factorial-v1-c04,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c04-both-SM-equal#1,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c04-both-SM-equal,simplicity-factorial-v1-c04,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c04-both-SM-equal#2,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-c04-both-SM-equal,simplicity-factorial-v1-c04,primary,both,consolidation,SM,equal,simplicity-factorial-v1-c04-both-SM-equal#3,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s01-both-MS-equal,simplicity-factorial-v1-s01,primary,both,specialization,MS,equal,simplicity-factorial-v1-s01-both-MS-equal#0,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s01-both-MS-equal,simplicity-factorial-v1-s01,primary,both,specialization,MS,equal,simplicity-factorial-v1-s01-both-MS-equal#1,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s01-both-MS-equal,simplicity-factorial-v1-s01,primary,both,specialization,MS,equal,simplicity-factorial-v1-s01-both-MS-equal#2,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s01-both-MS-equal,simplicity-factorial-v1-s01,primary,both,specialization,MS,equal,simplicity-factorial-v1-s01-both-MS-equal#3,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s01-both-SM-equal,simplicity-factorial-v1-s01,primary,both,specialization,SM,equal,simplicity-factorial-v1-s01-both-SM-equal#0,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s01-both-SM-equal,simplicity-factorial-v1-s01,primary,both,specialization,SM,equal,simplicity-factorial-v1-s01-both-SM-equal#1,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s01-both-SM-equal,simplicity-factorial-v1-s01,primary,both,specialization,SM,equal,simplicity-factorial-v1-s01-both-SM-equal#2,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s01-both-SM-equal,simplicity-factorial-v1-s01,primary,both,specialization,SM,equal,simplicity-factorial-v1-s01-both-SM-equal#3,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s02-both-MS-equal,simplicity-factorial-v1-s02,primary,both,specialization,MS,equal,simplicity-factorial-v1-s02-both-MS-equal#0,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s02-both-MS-equal,simplicity-factorial-v1-s02,primary,both,specialization,MS,equal,simplicity-factorial-v1-s02-both-MS-equal#1,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s02-both-MS-equal,simplicity-factorial-v1-s02,primary,both,specialization,MS,equal,simplicity-factorial-v1-s02-both-MS-equal#2,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s02-both-MS-equal,simplicity-factorial-v1-s02,primary,both,specialization,MS,equal,simplicity-factorial-v1-s02-both-MS-equal#3,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s02-both-SM-equal,simplicity-factorial-v1-s02,primary,both,specialization,SM,equal,simplicity-factorial-v1-s02-both-SM-equal#0,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s02-both-SM-equal,simplicity-factorial-v1-s02,primary,both,specialization,SM,equal,simplicity-factorial-v1-s02-both-SM-equal#1,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s02-both-SM-equal,simplicity-factorial-v1-s02,primary,both,specialization,SM,equal,simplicity-factorial-v1-s02-both-SM-equal#2,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s02-both-SM-equal,simplicity-factorial-v1-s02,primary,both,specialization,SM,equal,simplicity-factorial-v1-s02-both-SM-equal#3,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s03-both-MS-equal,simplicity-factorial-v1-s03,primary,both,specialization,MS,equal,simplicity-factorial-v1-s03-both-MS-equal#0,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s03-both-MS-equal,simplicity-factorial-v1-s03,primary,both,specialization,MS,equal,simplicity-factorial-v1-s03-both-MS-equal#1,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s03-both-MS-equal,simplicity-factorial-v1-s03,primary,both,specialization,MS,equal,simplicity-factorial-v1-s03-both-MS-equal#2,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s03-both-MS-equal,simplicity-factorial-v1-s03,primary,both,specialization,MS,equal,simplicity-factorial-v1-s03-both-MS-equal#3,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s03-both-SM-equal,simplicity-factorial-v1-s03,primary,both,specialization,SM,equal,simplicity-factorial-v1-s03-both-SM-equal#0,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s03-both-SM-equal,simplicity-factorial-v1-s03,primary,both,specialization,SM,equal,simplicity-factorial-v1-s03-both-SM-equal#1,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s03-both-SM-equal,simplicity-factorial-v1-s03,primary,both,specialization,SM,equal,simplicity-factorial-v1-s03-both-SM-equal#2,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s03-both-SM-equal,simplicity-factorial-v1-s03,primary,both,specialization,SM,equal,simplicity-factorial-v1-s03-both-SM-equal#3,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s04-both-MS-equal,simplicity-factorial-v1-s04,primary,both,specialization,MS,equal,simplicity-factorial-v1-s04-both-MS-equal#0,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s04-both-MS-equal,simplicity-factorial-v1-s04,primary,both,specialization,MS,equal,simplicity-factorial-v1-s04-both-MS-equal#1,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s04-both-MS-equal,simplicity-factorial-v1-s04,primary,both,specialization,MS,equal,simplicity-factorial-v1-s04-both-MS-equal#2,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s04-both-MS-equal,simplicity-factorial-v1-s04,primary,both,specialization,MS,equal,simplicity-factorial-v1-s04-both-MS-equal#3,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s04-both-SM-equal,simplicity-factorial-v1-s04,primary,both,specialization,SM,equal,simplicity-factorial-v1-s04-both-SM-equal#0,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s04-both-SM-equal,simplicity-factorial-v1-s04,primary,both,specialization,SM,equal,simplicity-factorial-v1-s04-both-SM-equal#1,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s04-both-SM-equal,simplicity-factorial-v1-s04,primary,both,specialization,SM,equal,simplicity-factorial-v1-s04-both-SM-equal#2,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-s04-both-SM-equal,simplicity-factorial-v1-s04,primary,both,specialization,SM,equal,simplicity-factorial-v1-s04-both-SM-equal#3,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n01-both-MS-equal,simplicity-factorial-v1-n01,primary,both,neutral,MS,equal,simplicity-factorial-v1-n01-both-MS-equal#0,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n01-both-MS-equal,simplicity-factorial-v1-n01,primary,both,neutral,MS,equal,simplicity-factorial-v1-n01-both-MS-equal#1,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n01-both-MS-equal,simplicity-factorial-v1-n01,primary,both,neutral,MS,equal,simplicity-factorial-v1-n01-both-MS-equal#2,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n01-both-MS-equal,simplicity-factorial-v1-n01,primary,both,neutral,MS,equal,simplicity-factorial-v1-n01-both-MS-equal#3,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n01-both-SM-equal,simplicity-factorial-v1-n01,primary,both,neutral,SM,equal,simplicity-factorial-v1-n01-both-SM-equal#0,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n01-both-SM-equal,simplicity-factorial-v1-n01,primary,both,neutral,SM,equal,simplicity-factorial-v1-n01-both-SM-equal#1,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n01-both-SM-equal,simplicity-factorial-v1-n01,primary,both,neutral,SM,equal,simplicity-factorial-v1-n01-both-SM-equal#2,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n01-both-SM-equal,simplicity-factorial-v1-n01,primary,both,neutral,SM,equal,simplicity-factorial-v1-n01-both-SM-equal#3,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n02-both-MS-equal,simplicity-factorial-v1-n02,primary,both,neutral,MS,equal,simplicity-factorial-v1-n02-both-MS-equal#0,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n02-both-MS-equal,simplicity-factorial-v1-n02,primary,both,neutral,MS,equal,simplicity-factorial-v1-n02-both-MS-equal#1,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n02-both-MS-equal,simplicity-factorial-v1-n02,primary,both,neutral,MS,equal,simplicity-factorial-v1-n02-both-MS-equal#2,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n02-both-MS-equal,simplicity-factorial-v1-n02,primary,both,neutral,MS,equal,simplicity-factorial-v1-n02-both-MS-equal#3,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n02-both-SM-equal,simplicity-factorial-v1-n02,primary,both,neutral,SM,equal,simplicity-factorial-v1-n02-both-SM-equal#0,S,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n02-both-SM-equal,simplicity-factorial-v1-n02,primary,both,neutral,SM,equal,simplicity-factorial-v1-n02-both-SM-equal#1,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n02-both-SM-equal,simplicity-factorial-v1-n02,primary,both,neutral,SM,equal,simplicity-factorial-v1-n02-both-SM-equal#2,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n02-both-SM-equal,simplicity-factorial-v1-n02,primary,both,neutral,SM,equal,simplicity-factorial-v1-n02-both-SM-equal#3,M,31
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n03-both-MS-equal,simplicity-factorial-v1-n03,primary,both,neutral,MS,equal,simplicity-factorial-v1-n03-both-MS-equal#0,S,32
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n03-both-MS-equal,simplicity-factorial-v1-n03,primary,both,neutral,MS,equal,simplicity-factorial-v1-n03-both-MS-equal#1,M,32
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n03-both-MS-equal,simplicity-factorial-v1-n03,primary,both,neutral,MS,equal,simplicity-factorial-v1-n03-both-MS-equal#2,S,32
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n03-both-MS-equal,simplicity-factorial-v1-n03,primary,both,neutral,MS,equal,simplicity-factorial-v1-n03-both-MS-equal#3,M,32
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n03-both-SM-equal,simplicity-factorial-v1-n03,primary,both,neutral,SM,equal,simplicity-factorial-v1-n03-both-SM-equal#0,S,32
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n03-both-SM-equal,simplicity-factorial-v1-n03,primary,both,neutral,SM,equal,simplicity-factorial-v1-n03-both-SM-equal#1,S,32
factorial_M_simple_s2,M_simple,2,simplicity-factorial-v1-n03-both-SM-equal,simplicity-factorial-v1-n03,primary,both,neutral,SM,equal,simplicity-factorial-v1-n03-both-SM-equal#2,S,32
